id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,volume_numeric,number,number_numeric,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
25328,article,cabot_rc:1898,,,1898,,Belligerent Discussion and Truth-Seeking,Belligerent Discussion and Truth-Seeking,,,,international-journal-of-ethics,9,9,1,1,29--53,29,,,,,,,,,,,,,,,,,,,english,false,,,cabot_rc,,,2:epistemic_norms;3:norms_of_belief
25329,incollection,cabot_z:2018,,,2018,,African Afterlife Beliefs,African Afterlife Beliefs,,,,,,,,,194--205,194,,,,,,,,,,,,,,,,,,,english,false,,,cabot_z,,,1:time;2:death;3:afterlife
25330,article,cabrera_f:2017,,,2017,,Can there be a Bayesian Explanationism? On the Prospects of a Productive Partnership,Can there be a Bayesian Explanationism? On the Prospects of a Productive Partnership,,,,synthese,194,194,4,4,1245--1272,1245,,,,,,,,,,,,,,,,,,,english,false,,,cabrera_f,,,1:belief;2:credence
25331,incollection,cabrera_i:1995,,,1995,,Kant's Transcendental Arguments,Kant's Transcendental Arguments,,,,,,,,,163--168,163,,,,,,,,,,,,,,,,,,,english,false,,,cabrera_i,,,1:method;2:transcendental_arguments
25332,incollection,cabrera_l:2014,,,2014,,"The Pursuit of Global Political Justice, or, What's Global Democracy for?","The Pursuit of Global Political Justice, or, What's Global Democracy for?",,,,,,,,,9--28,9,,,,,,,,,,,,,,,,,,,english,false,,,cabrera_l,,,1:political_philosophy;2:international_relations
25333,book,cabrera_l:2018,,,2018,,Institutional Cosmopolitanism,Institutional Cosmopolitanism,Institutional Cosmopolitanism,Institutional Cosmopolitanism,,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/oso/9780190905651.001.0001,,english,false,,,,cabrera_l,,
25334,incollection,cabrera_m-etal:2011,,,2011,,Life without Essence: Man as a Force-of-Nature,Life without Essence: Man as a Force-of-Nature,,,,,,,,,43--77,43,,,,,,,,,,,,,,,,,,,english,false,,,cabrera_m;coolidge_s;almog,,,2:essence
25335,incollection,cabrera_m:2011,,,2011,,Natural Unity and Human Exceptionalism,Natural Unity and Human Exceptionalism,,,,,,,,,46--68,46,,,,,,,,,,,,,,,,,,,english,false,,,cabrera_m,,,1:persons
25336,article,cabreraalvarez:1984,,,1984,,Cortando {\'a}rboles y relaciones (Una reflexi{\'o}n esc{\'e}ptica en torno a un tema de Searle),Cortando árboles y relaciones (Una reflexión escéptica en torno a un tema de Searle),,,,critica-revista-hispanoamericana-de-filosofia,16,16,46,46,15--30,15,,,,,,,,,,,,,,,,,,,spanish,false,,,cabreraalvarez,,,1:structuralism;2:relations
25337,article,caccamo-kowaltowski:1998,,,1998,,Review of \citet{roche_e-schabes:1997},Review of Roche and Schabes (1997),,,,computational-linguistics,24,24,4,4,641--643,641,,,,,,,,,,,,,,,,,,,english,false,,,caccamo;kowaltowski,,,1:computation;2:algorithms;3:finite_state_automata
25338,book,cacciari_c-tabossi:1993,,,1993,,"Idioms: Processing, Structure, and Interpretation","Idioms: Processing, Structure, and Interpretation",,,,,,,,,,,,,"Mahwah, New Jersey",,,lawrence-erlbaum-associates-inc,,,,,,,,,,,,,english,false,,,cacciari_c;tabosi_p,,,1:linguistics;2:psycholinguistics
25339,book,cacciari_m:2009,,,2009,,The Unpolitical: On the Radical Critique of Political Reason,The Unpolitical: On the Radical Critique of Political Reason,,,,,,,,,,,,,New York,,,fordham-university-press,,,"Edited by Alessandro Carrera, translated by Massimo Verdicchio","Edited by Alessandro Carrera, translated by Massimo Verdicchio",,,,,,,10.5422/fso/9780823230037.001.0001,,english,false,,,cacciari_m,,,
25340,incollection,cache:2014,,,2014,,Proportion and Continuous Variation in Vitruvius's \emph{De Architectura},Proportion and Continuous Variation in Vitruvius's De Architectura,,,,,,,,,47--60,47,,,,,,,,,,,,,,,,,,,english,false,,,cache,,,1:science;2:history_of_science
25341,book,cachopo-etal:2020,,,2020,,Ranciere and Music,Ranciere and Music,,,,,,,,,,,,,Edinburgh,,,edinburgh-university-press,,,,,,,,,,,10.3366/edinburgh/9781474440226.001.0001,,english,false,,,cachopo_jp;nickleson_p;stover_c,,,
25342,incollection,cachro-placek:2003,,,2003,,Cartwright's Models are Not Adequate for EPR,Cartwright's Models are Not Adequate for EPR,,,,,,,,,213--231,213,,,,,,,,,,,,,,,,,,,english,false,,,cachro;placek,,,1:quantum_mechanics;2:entanglement;3:epr
25343,incollection,cacioppo_j:2003,,,2003,,Introduction: Emotion and Health,Introduction: Emotion and Health,,,,,,,,,1047--1052,1047,,,,,,,,,,,,,,,,,,,english,false,,,cacioppo_j,,,1:feeling;2:emotions
25344,incollection,cackowski:1982,,,1982,,"Information, Regulation, Negentropy","Information, Regulation, Negentropy",,,,,,,,,249--264,249,,,,,,,,,,,,,,,,,,,english,false,,,cackowski,,,1:information
25345,book,cadart:2004,,,2004,,En fin de vie : r{\'e}pondre aux d{\'e}sirs profonds des personnes,En fin de vie : répondre aux désirs profonds des personnes,,,,,,,,,,,,,Laval (Qu{\'e}bec),,,editions-ressources,,,R{\'e}{\'e}dition,Réédition,,,,,,,,,french,false,,,cadart,,,1:medicine;2:medical_ethics;3:euthanasia
25346,book,cadart:2004a,,,2004,,R{\'e}flexions sur Mourir dans la dignit{\'e},Réflexions sur Mourir dans la dignité,,,,,,,,,,,,,Laval (Qu{\'e}bec),,,editions-ressources,,,,,,,,,,,,,french,false,,,cadart,,,1:medicine;2:medical_ethics;3:euthanasia
25347,incollection,cadden_j:2003,,,2003,,Trouble in the Earthly Paradise: The Regime of Nature in Late Medieval Christian Culture,Trouble in the Earthly Paradise: The Regime of Nature in Late Medieval Christian Culture,,,,,,,,,207--231,207,,,,,,,,,,,,,,,,,,,english,false,,,cadden_j,,,1:biology
25348,article,caddickbourne:2019,,,2019,,Critical Notice of \citet{stock_k:2017},Critical Notice of Stock (2017),,,,analysis,79,79,1,1,174--177,174,,,,,,,,,,,,,,,,,,,english,false,,,caddickbourne,,,2:imagination
25349,article,cadoli-etal:1992,,,1992,,An Efficient Method for Eliminating Varying Predicates from a Circumscription,An Efficient Method for Eliminating Varying Predicates from a Circumscription,,,,artificial-intelligence,54,54,3,3,397--410,397,,,,,,,,,,,,,,,,,,,english,false,,,cadoli;eiter;gottlob_g,,,1:logic;2:circumscription
25350,incollection,cadoli-etal:1994,,,1994,,Is Intractability of Non-Monotonic Logic a Real Drawback?,Is Intractability of Non-Monotonic Logic a Real Drawback?,,,,,,,,,946--951,946,,,,,,,,,,,,,,,,,,,english,false,,,cadoli;donini_fm;schaerf_m,,,1:logic;2:nonmonotonic_logic
25351,incollection,cadoli-etal:1994a,,,1994,,Default Logic as a Query Language,Default Logic as a Query Language,,,,,,,,,99--108,99,,,,,,,,,,,,,,,,,,,english,false,,,cadoli;eiter;gottlob_g,,,1:logic;2:nonmonotonic_logic;3:default_logic
25352,incollection,cadoli-etal:1996,,,1996,,Comparing Space Efficiency of Propositional Knowledge Representation Formalisms,Comparing Space Efficiency of Propositional Knowledge Representation Formalisms,,,,,,,,,364--374,364,,,,,,,,,,,,,,,,,,,english,false,,,cadoli;donini_fm;liberatore;schaerf_m,,,1:information;2:knowledge_representation;3:kr_complexity_analysis
25353,article,cadoli-etal:1996a,,,1996,,Is Intractability of Nonmonotonic Reasoning a Real Drawback?,Is Intractability of Nonmonotonic Reasoning a Real Drawback?,,,,artificial-intelligence,88,88,1/2,1,215--251,215,,,,,,,,,,,,,,,,,,,english,false,,,cadoli;donini_fm;schaerf_m,,,1:rationality;2:belief_revision;3:nonmonotonic_reasoning
25354,article,cadoli-etal:1999,,,1999,,The Size of a revised Knowledge Base,The Size of a revised Knowledge Base,,,,artificial-intelligence,115,115,1,1,25--64,25,,,,,,,,,,,,,,,,,,,english,false,,,cadoli;donini_fm;liberatore;schaerf_m,,,1:rationality;2:belief_revision
25355,article,cadoli-scarcello:2000,,,2000,,Semantical and Computational Aspects of Horn Approximations,Semantical and Computational Aspects of Horn Approximations,,,,artificial-intelligence,119,119,1/2,1,1--17,1,,,,,,,,,,,,,,,,,,,english,false,,,cadoli;scarcello_f,,,1:logic;2:first_order_logic;3:horn
25356,incollection,cadoli-schaerf:1992,,,1992,,Approximate Reasoning and Non-Omniscient Agents,Approximate Reasoning and Non-Omniscient Agents,,,,,,,,,169--183,169,,,,,,,,,,,,,,,,,,,english,false,,,cadoli;schaerf_m,,,1:rationality;2:limited_rationality
25357,incollection,cadoli-schaerf:1992a,,,1992,,Approximation in Concept Description Languages,Approximation in Concept Description Languages,,,,,,,,,330--341,330,,,,,,,,,,,,,,,,,,,english,false,,,cadoli;schaerf_m,,,1:logic;2:concept_logic;3:taxonomic_logics
25358,article,cadoli-schaerf:1996,,,1996,,On the Complexity of Entailment in Propositional Multivalued Logics,On the Complexity of Entailment in Propositional Multivalued Logics,,,,annals-of-mathematics-and-artificial-intelligence,18,18,1,1,29--50,29,,,,,,,,,,,,,,,,,,,english,false,,,cadoli;schaerf_m,,,1:logic;2:modal_logic
25359,book,cadoux:2005,,,2005,,B{\'e}rulle et la question de l'homme : servitude et libert{\'e},Bérulle et la question de l'homme : servitude et liberté,,,,,,,,,,,,th_e_ologies,Paris,,,editions-du-cerf,,,,,,,,,,,,,french,false,,,cadoux,,,1:political_philosophy
25360,incollection,cady_dl:2018,,,2018,,A History of the Idea of Pacifism and Nonviolence: Ancient to Modern,A History of the Idea of Pacifism and Nonviolence: Ancient to Modern,,,,,,,,,7--14,7,,,,,,,,,,,,,,,,,,,english,false,,,cady_dl,,,1:social_philosophy;2:war;3:pacificism
25361,incollection,cady_dl:2018a,,,2018,,Warism and the Dominant Worldview,Warism and the Dominant Worldview,,,,,,,,,249--254,249,,,,,,,,,,,,,,,,,,,english,false,,,cady_dl,,,1:social_philosophy;2:war;3:pacificism
25362,book,caesar_gi:1980,,,1980,,De bello Gallico.~Der Gallische Krieg,De bello Gallico. Der Gallische Krieg,,,,,,,,,,,,,Stuttgart,,,reclam,,,"{\""U}bersetzt und herausgegeben von Marieluise Deissman",Übersetzt und herausgegeben von Marieluise Deissman,,,,,,,,,ngerman,true,,,caesar_gi,,,1:history_of_philosophy
25363,incollection,cafagna:2018,,,2018,,Kants Begriff der Freiheit in der \emph{Nova Dilucidatio},Kants Begriff der Freiheit in der Nova Dilucidatio,,,,,,,,,847--856,847,,,,,,,,,,,,,,,,,,,ngerman,false,,,cafagna,,,1:determinism
25364,incollection,cafaro:2015,,,2015,,Environmental Virtue Ethics,Environmental Virtue Ethics,,,,,,,,,427--444,427,,,,,,,,,,,,,,,,,,,english,false,,,cafaro,,,1:ethics;2:virtue_ethics
25365,book,caferra-salzer:2000,,,2000,,Automated Deduction in Classical and Non-Classical Logics: Selected Papers,Automated Deduction in Classical and Non-Classical Logics: Selected Papers,Automated Deduction in Classical and Non-Classical Logics: Selected Papers,Automated Deduction in Classical and Non-Classical Logics: Selected Papers,,,,,,,,,,,Berlin,,,springer,,,,,,,,,,,,,english,false,,,,caferra;salzer_g,,1:logic;2:proof_theory;3:theorem_proving
25366,book,caffentzis:2000,,,2000,,Exciting the Industry of Making: George Berkeley's Philosophy of Money,Exciting the Industry of Making: George Berkeley's Philosophy of Money,,,,,,,170,170,,,,archives_internationales_d_histoire_des_id_e_es_international_archives_of_the_history_of_ideas,Dordrecht,,,kluwer-academic-publishers,,,,,,,,,,,,,english,false,,,caffentzis,,,1:economics;2:money
25367,article,caffentzis:2001,,,2001,,"Hume, Money, and Civilization; or, Why Was Hume a Metallist?","Hume, Money, and Civilization; or, Why Was Hume a Metallist?",,,,hume-studies,27,27,2,2,301--335,301,,,,,,,,,,,,,,,,,,,english,false,,,caffentzis,,,1:economics;2:money
25368,incollection,caffentzis:2010,,,2010,,"Locke, Berkeley and Hume as Philosophers of Money","Locke, Berkeley and Hume as Philosophers of Money",,,,,,,,,57--72,57,,,,,,,,,,,,,,,,,,,english,false,,,caffentzis,,,1:economics;2:money
25369,book,caffo_l:2018,,,2018,,Vegan.~Un manifesto filosofico,Vegan. Un manifesto filosofico,,,,,,,,,,,,,Torino,,,giulio-einaudi-editore-spa,,,,,,,,,,,,,italian,false,,,caffo_l,,,1:animals;2:animal_ethics;3:vegetarianism
25370,incollection,caffo_l:2018a,,,2018,,Speciesism and the Ideology of Domination in the Italian Philosophical Tradition,Speciesism and the Ideology of Domination in the Italian Philosophical Tradition,,,,,,,,,109--124,109,,,,,,,,,,,,,,,,,,,english,false,,,caffo_l,,,1:animals;2:animal_ethics
25371,incollection,cagan_p:1991,,,1991,,Hyperinflaction,Hyperinflaction,,,,,,,,,339--344,339,,,,,,,,,,,,,,,,,,,english,false,,,cagan_p,,,1:economics;2:finance
25372,incollection,cagan_p:1991a,,,1991,,Monetarism,Monetarism,,,,,,,,,449--459,449,,,,,,,,,,,,,,,,,,,english,false,,,cagan_p,,,1:economics;2:finance
25373,UNKNOWN,cagatay:2012,,,2012,,Free Will and Determinism: Are they Even Relevant to Each Other?,Free Will and Determinism: Are they Even Relevant to Each Other?,,,,,,,,,,,,,Ankara,,philosophy_department_middle_east_technical_university,,PhD dissertation,,,,,,,,,,,,english,false,,,cagatay,,,1:determinism;2:free_will
25374,article,cagle:2005,,,2005,,Becoming a Virtuous Agent: Kant and the Cultivation of Feelings and Emotions,Becoming a Virtuous Agent: Kant and the Cultivation of Feelings and Emotions,,,,kant-studien,96,96,4,4,452--467,452,,,,,,,,,,,,,,,,,,,english,false,,,cagle,,,1:feeling;2:emotions
25375,book,cagnat:2004,,,2004,,La construction collective de la r{\'e}alit{\'e},La construction collective de la réalité,,,,,,,,,,,,ouverture_philosophique,Paris,,,l-harmattan,,,,,,,,,,,,,french,false,,,cagnat,,,1:ontology;2:social_ontology
25376,article,cagnolifiecconi:2018,,,2018,,Enmattered Virtues,Enmattered Virtues,,,,metaphysics,1,1,1,1,63--74,63,,,,,,,,,,,,,,,,,,,english,false,,,cagnolifiecconi,,,1:ethics
25377,article,cagnoni:1977,,,1977,,A Note on the Elimination Rules,A Note on the Elimination Rules,,,,journal-of-philosophical-logic,6,6,3,3,269--281,269,,,,,,,,,,,,,,,,,,,english,false,,,cagnoni,,,1:logic;2:proof_theory
25378,article,cahalan:1994,,,1994,,If Wittgenstein Had Read Poinsot: Recasting the Problem of Signs and Mental States,If Wittgenstein Had Read Poinsot: Recasting the Problem of Signs and Mental States,,,,american-catholic-philosophical-quarterly,68,68,3,3,297--319,297,,,,,,,,,,,,,,,,,,,english,false,,,cahalan,,,1:representation
25379,article,cahalan:2003,,,2003,,Artificial Contraception and Abstinence: Reflections on the Human Act,Artificial Contraception and Abstinence: Reflections on the Human Act,,,,acta-philosophica-armando-editore-roma,12,12,2,2,219--244,219,,,,,,,,,,,,,,,,,,,english,false,,,cahalan,,,1:ethics;2:procreation;3:contraception
25380,incollection,cahenmaurel:2014,,,2014,,The Simplicity of the Sublime: A New Picturing of Nature in Caspar David Friedrich,The Simplicity of the Sublime: A New Picturing of Nature in Caspar David Friedrich,,,,,,,,,186--201,186,,,,,,,,,,,,,,,,,,,english,false,,,cahenmaurel,,,1:aesthetics;2:aesthetic_experience;3:the_sublime
25381,book,cahill_aj:2001,,,2001,,Rethinking Rape,Rethinking Rape,,,,,,,,,,,,,"Ithaca, New York",,,cornell-university-press,,,,,,,,,,,,,english,false,,,cahill_aj,,,1:ethics;2:sexual_consent;3:rape
25382,book,cahill_aj:2011,,,2011,,The Fate of Wonder,The Fate of Wonder,,,,,,,,,,,,,New York,,,columbia-university-press,,,,,,,,,,,10.7312/columbia/9780231158008.001.0001,,english,false,,,cahill_aj,,,
25383,incollection,cahill_aj:2016,,,2016,,"Sexual Desire, Inequality, and the Possibility of Transformation","Sexual Desire, Inequality, and the Possibility of Transformation",,,,,,,,,281--298,281,,,,,,,,,,,,,,,,,,,english,false,,,cahill_aj,,,1:feeling;2:sexual_arousal
25384,book,cahill_k-etal:2017,,,2017,,Finite but Unbounded: New Approaches in Philosophical Anthropology,Finite but Unbounded: New Approaches in Philosophical Anthropology,Finite but Unbounded: New Approaches in Philosophical Anthropology,Finite but Unbounded: New Approaches in Philosophical Anthropology,,,,,12,12,,,,berlin_studies_in_knowledge_research,Berlin,,,de-gruyter,,,,,,,,,,,,,english,false,,,,cahill_k;gustafsson_m;wentzer_t,,1:social_sciences;2:anthropology
25385,unpublished,cahill_lj-gazdar:1996,,,1996,,Multilingual Lexicons for Related Languages,Multilingual Lexicons for Related Languages,,,,,,,,,,,,,,,,,,,"Unpublished manuscript, School of Cognitive and Computing Sciences, University of Sussex","Unpublished manuscript, School of Cognitive and Computing Sciences, University of Sussex",,,,,,,,,english,false,,,cahill_lj;gazdar,,,1:linguistics;2:linguistics_as_a_science;3:mathematical_linguistics
25386,unpublished,cahill_lj:1996,,,1996,,Morphonology in the Lexicon,Morphonology in the Lexicon,,,,,,,,,,,,,,,,,,,"Unpublished manuscript, School of Cognitive and Computing Sciences, University of Sussex","Unpublished manuscript, School of Cognitive and Computing Sciences, University of Sussex",,,,,,,,,english,false,,,cahill_lj,,,1:linguistics;2:linguistics_as_a_science;3:mathematical_linguistics
25387,incollection,cahn_je-brennan:1999,,,1999,,A Psychological Model of Grounding and Repair in Dialog,A Psychological Model of Grounding and Repair in Dialog,,,,,,,,,25--33,25,,,,,,,,,,,,,,,,,,,english,false,,,cahn_je;brennan_se,,,1:pragmatics;2:discourse;3:discourse_analysis
25388,incollection,cahn_m:2005,,,2005,,\emph{Opera Omnia}: The Production of Cultural Authority,Opera Omnia: The Production of Cultural Authority,,,,,,,,,81--94,81,,,,,,,,,,,,,,,,,,,english,false,,,cahn_m,,,1:history_of_philosophy
25389,incollection,cahn_r:2006,,,2006,,Ernst Cassirer und die geschichtliche Welt,Ernst Cassirer und die geschichtliche Welt,,,,,,,,,155--196,155,,,,,,,,,,,,,,,,,,,ngerman,false,,,cahn_r,,,1:history
25390,book,cahn_sm-eckert:2015,,,2015,,Freedom and the Self: Essays on the Philosophy of David Foster Wallace,Freedom and the Self: Essays on the Philosophy of David Foster Wallace,Freedom and the Self: Essays on the Philosophy of David Foster Wallace,Freedom and the Self: Essays on the Philosophy of David Foster Wallace,,,,,,,,,,,New York,,,columbia-university-press,,,,,,,,,,,10.7312/columbia/9780231161534.001.0001,,english,false,,,,cahn_sm;eckert_ma,,
25391,book,cahn_sm-veliz:2023,,,2023,,Privacy,Privacy,Privacy,Privacy,,,,,,,,,,,"Hoboken, New Jersey",,,wiley-blackwell,,,,,,,,,,,,,english,false,,,,cahn_sm;veliz_c,,
25392,book,cahn_sm-vitrano:2015,,,2015,,Happiness and Goodness: Philosophical Reflections on Living Well,Happiness and Goodness: Philosophical Reflections on Living Well,,,,,,,,,,,,,New York,,,columbia-university-press,,,,,,,,,,,10.7312/columbia/9780231172400.001.0001,,english,false,,,cahn_sm;vitrano_c,,,
25393,article,cahn_sm:1964,,,1964,,Fatalistic Arguments,Fatalistic Arguments,,,,the-journal-of-philosophy,61,61,10,10,295--305,295,,,,,,,,,,,,,,,,,,,english,false,,,cahn_sm,,,1:time;2:the_future;3:fatalism
25394,book,cahn_sm:1967,,,1967,,"Fate, Logic, and Time","Fate, Logic, and Time","Fate, Logic, and Time","Fate, Logic, and Time",,,,,,,,,,,"New Haven, Connecticut",,,yale-university-press,,,,,,,,,,,,,english,false,,,,cahn_sm,,1:time;2:the_future;3:future_contingents
25395,article,cahn_sm:1973,,,1973,,A Puzzle Concerning the Meno and the Protagoras,A Puzzle Concerning the Meno and the Protagoras,,,,journal-of-the-history-of-philosophy,11,11,4,4,535--537,535,,,,,,,,,,,,,,,,,,,english,false,,,cahn_sm,,,1:explanation;2:paradox_of_analysis;3:meno_s_problem
25396,article,cahn_sm:1974,,,1974,,Statements of Future Contingencies,Statements of Future Contingencies,,,,mind,83,83,332,332,574,574,,,,,,,,,,,,,,,,,,,english,false,,,cahn_sm,,,1:time;2:the_future;3:future_contingents
25397,incollection,cahn_sm:1983,,,1983,,A Sculptor in the Snow,A Sculptor in the Snow,,,,,,,,,149--156,149,,,,,,,,,,,,,,,,,,,english,false,,,cahn_sm,,,1:political_philosophy
25398,incollection,cahn_sm:1992,,,1992,,The Irrelevance to Religion of Philosophic Proofs for the Existence of God,The Irrelevance to Religion of Philosophic Proofs for the Existence of God,,,,,,,,,241--245,241,,,,,,,,,,,,,,,,,,,english,false,,,cahn_sm,,,1:religion;2:arguments_for_the_existence_of_god
25399,book,cahn_sm:2017,,,2017,,Religion within Reason,Religion within Reason,,,,,,,,,,,,,New York,,,columbia-university-press,,,,,,,,,,,,,english,false,,,cahn_sm,,,1:religion
25400,book,cahne:1980,,,1980,,Un autre Descartes : Le philosophe et son langage,Un autre Descartes : Le philosophe et son langage,,,,,,,,,,,,,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,cahne,,,1:history_of_philosophy
25401,incollection,cahoone:1998,,,1998,,Whose Nature? Which Morality? On Koh{\'a}k's Moral Sense of Nature,Whose Nature? Which Morality? On Kohák's Moral Sense of Nature,,,,,,,,,19--34,19,,,,,,,,,,,,,,,,,,,english,false,,,cahoone,,,1:science;2:concept_of_nature
25402,book,caiazzo:2002,,,2002,,Lecture m{\'e}di{\'e}vale de Macrobe.~Les \emph{Glossae Colonienses super Macrobium},Lecture médiévale de Macrobe. Les Glossae Colonienses super Macrobium,,,,,,,83,83,,,,e_tudes_de_philosophie_m_e_di_e_vale,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,caiazzo,,,1:history_of_philosophy
25403,article,caiazzo:2007,,,2007,,La materia nei commenti al \emph{Timeo} del secolo XII,La materia nei commenti al Timeo del secolo XII,,,,quaestio-annuario-di-storia-della-metafisica,7,7,,,245--264,245,,,,,,,,,,,,,,,,,,,italian,false,,,caiazzo,,,1:space_spacetime;2:place
25404,incollection,caiazzo:2020,,,2020,,Teaching the \emph{Quadrivium} in the Twelfth-Century Schools,Teaching the Quadrivium in the Twelfth-Century Schools,,,,,,,,,180--202,180,,,,,,,,,,,,,,,,,,,english,false,,,caiazzo,,,
