id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
14640,incollection,bianchi_a:2007,,,2007,,Speaking and Thinking (A More Kaplanian Way to a Unified Account of Language and Thought),Speaking and Thinking (A More Kaplanian Way to a Unified Account of Language and Thought),,,,,,,13--32,,,,,,,,,,,,,,,,,,,,false,,bianchi_a,,,1:representation
14641,article,bianchi_a:2010,,,2010,,Dicing with Saul Kripke,Dicing with Saul Kripke,,,,erkenntnis,73,2,237--249,,,,,,,,,,,,,,,,,,,,false,,bianchi_a,,,1:modality;2:possibilia;3:transworld_identity
14642,incollection,bianchi_a:2012,,,2012,,Two Ways of Being a (Direct) Referentialist,Two Ways of Being a (Direct) Referentialist,,,,,,,79--92,,,,,,,,,,,,,,,,,,,,false,,bianchi_a,,,1:reference;2:direct_reference
14643,book,bianchi_a:2015,,,2015,,On Reference,On Reference,On Reference,On Reference,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,10.1093/acprof:oso/9780198714088.001.0001,,,false,,,bianchi_a,,1:reference
14644,incollection,bianchi_a:2015a,,,2015,,Introduction -- Open Problems of Reference,Introduction – Open Problems of Reference,,,,,,,1--17,,,,,,,,,,,,,,,,,,,,false,,bianchi_a,,,1:reference
14645,incollection,bianchi_a:2015b,,,2015,,Repetition and Reference,Repetition and Reference,,,,,,,93--107,,,,,,,,,,,,,,,,,,,,false,,bianchi_a,,,1:reference
14646,book,bianchi_a:2016,,,2016,,International Law Theories: An Inquiry into Different Ways of Thinking,International Law Theories: An Inquiry into Different Ways of Thinking,,,,,,,,,,Oxford,,,oxford-university-press,,,,,,,,,,,,,,false,,bianchi_a,,,1:political_philosophy;2:international_relations;3:law_of_peoples
14647,book,bianchi_a:2020,,,2020,,Language and Reality from a Naturalistic Perspective: Themes from Michael Devitt,Language and Reality from a Naturalistic Perspective: Themes from Michael Devitt,Language and Reality from a Naturalistic Perspective: Themes from Michael Devitt,Language and Reality from a Naturalistic Perspective: Themes from Michael Devitt,,,,,,,,Cham,,,springer,,,,,,,,,,,,,,false,,,bianchi_a,,1:reference
14648,incollection,bianchi_a:2020a,,,2020,,Introduction -- Michael Devitt as Eighty,Introduction – Michael Devitt as Eighty,,,,,,,1--6,,,,,,,,,,,,,,,,,,,,false,,bianchi_a,,,1:history_of_philosophy
14649,incollection,bianchi_a:2020b,,,2020,,Reference and Causal Chains,Reference and Causal Chains,,,,,,,121--136,,,,,,,,,,,,,,,,,,,,false,,bianchi_a,,,1:reference
14650,book,bianchi_c-bottani:2003,,,2003,,Significato e Ontologia,Significato e Ontologia,Significato e Ontologia,Significato e Ontologia,,,,,,,,Milano,,,franco-angeli,,,,,,,,,,,,,italian,false,,,bianchi_c;bottani,,1:ontology;2:ontological_commitment
14651,incollection,bianchi_c:1999,,,1999,,Three Forms of Contextual Dependence,Three Forms of Contextual Dependence,,,,,,,67--76,,,,,,,,,,,,,,,,,,,,false,,bianchi_c,,,1:representation;2:content_determination;3:content_contextualism
14652,incollection,bianchi_c:2001,,,2001,,Context of Utterance and Intended Context,Context of Utterance and Intended Context,,,,,,,73--66,,,,,,,,,,,,,,,,,,,,false,,bianchi_c,,,1:reference;2:indexicals
14653,incollection,bianchi_c:2003,,,2003,,How to Refer: Objective Context vs.~Intentional Context,How to Refer: Objective Context vs. Intentional Context,,,,,,,66--79,,,,,,,,,,,,,,,,,,,,false,,bianchi_c,,,1:representation;2:speaker_meaning
14654,book,bianchi_c:2004,,,2004,,The Semantics/Pragmatics Distinction,The Semantics/Pragmatics Distinction,The Semantics/Pragmatics Distinction,The Semantics/Pragmatics Distinction,,,,,,,,"Stanford, California",,,csli-publications,,,,,,,,,,,,,,false,,,bianchi_c,,1:language;2:semantics_pragmatics
14655,article,bianchi_c:2005,,,2005,,How to Be a Contextualist,How to Be a Contextualist,,,,facta-philosophica,7,2,261--272,,,,,,,,,,,,,,,,,,,,false,,bianchi_c,,,1:representation;2:content_determination;3:content_contextualism
14656,article,bianchi_c:2006,,,2006,,`Nobody Loves Me': Quantification and Context,‘Nobody Loves Me': Quantification and Context,,,,philosophical-studies,130,2,377--397,,,,,,,,,,,,,,,,,10.1007/s11098-004-5749-1,,,false,,bianchi_c,,,1:language;2:quantifiers
14657,article,bianchi_c:2008,,,2008,,"Indexicals, Speech Acts and Pornography","Indexicals, Speech Acts and Pornography",,,,analysis,68,4,310--316,,,,,,,,,,,,,,,,,,,,false,,bianchi_c,,,1:aesthetics;2:pornography;3:speech_act_analysis_of_pornography
14658,article,bianchi_c:2014,,,2014,,How to Do Things with (Recorded) Words,How to Do Things with (Recorded) Words,,,,philosophical-studies,167,2,485--495,,,,,,,,,,,,,,,,,10.1007/s11098-013-0111-0,,,false,,bianchi_c,,,1:pragmatics;2:speech_acts
14659,article,bianchi_c:2014a,,,2014,,Slurs and Appropriation: An Echoic Account,Slurs and Appropriation: An Echoic Account,,,,the-journal-of-pragmatics,66,,35--44,,,,,,,,,,,,,,,,,10.1016/j.pragma.2014.02.009,,,false,,bianchi_c,,,1:pragmatics;2:speech_acts;3:pejoratives
14660,book,bianchi_dg:2012,,,2012,,Dare un volto al potere.~Gianfranco Miglio fra scienza e politica,Dare un volto al potere. Gianfranco Miglio fra scienza e politica,,,,,,,,,filosofie,Milano,,,mimesis-edizioni,,,,,,,,,,,,,italian,false,,bianchi_dg,,,1:political_philosophy
14661,incollection,bianchi_e:2001,,,2001,,Le Sens de la Maladie: Une Perspective Spirituelle Chr{\'e}tienne,Le Sens de la Maladie: Une Perspective Spirituelle Chrétienne,,,,,,,249--262,,,,,,,,,,,,,,,,,,,french,false,,bianchi_e,,,1:medicine;2:health
14662,book,bianchi_e:2014,,,2014,,The Feminine Symptom: Aleatory Matter in the Aristotelian Cosmos,The Feminine Symptom: Aleatory Matter in the Aristotelian Cosmos,,,,,,,,,,New York,,,fordham-university-press,,,,,,,,,,,10.5422/fordham/9780823262182.001.0001,,,false,,bianchi_e,,,1:ontology;2:matter
14663,incollection,bianchi_ia:1999,,,1999,,"Solipsism, Empathy, Otherness: On Husserl's Overcoming of the ``Closure'' of the I, to Otherness as a Guarantee of an ``Aperture'' to the World","Solipsism, Empathy, Otherness: On Husserl's Overcoming of the “Closure” of the I, to Otherness as a Guarantee of an “Aperture” to the World",,,,,,,277--294,,,,,,,,,,,,,,,,,,,,false,,bianchi_ia,,,1:metaphysics;2:perspectivalism;3:solipsism
14664,incollection,bianchi_ia:2002,,,2002,,From the ``\emph{Ego}'' to the ``\emph{World}'' for a Community Ethic,From the “Ego” to the “World” for a Community Ethic,,,,,,,373--386,,,,,,,,,,,,,,,,,,,,false,,bianchi_ia,,,
14665,incollection,bianchi_ia:2004,,,2004,,``Man-World''; ``Man-Nature'': Reflections on ``Feeling'' and Acting,“Man-World”; “Man-Nature”: Reflections on “Feeling” and Acting,,,,,,,51--66,,,,,,,,,,,,,,,,,,,,false,,bianchi_ia,,,1:action
14666,article,bianchi_km:2020,,,2020,,Motore di ricerca,Motore di ricerca,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2020-11-14-bianchi,italian,false,,bianchi_km,,,
14667,book,bianchi_l:1984,,,1984,,L'errore di Aristotele.~La polemica contro l'eternit{\`a} del mondo nel XIII secolo,L'errore di Aristotele. La polemica contro l'eternità del mondo nel XIII secolo,,,,,,,,,,"Scandicci, Firenze",,,la-nuova-italia,,,,,,,,,,,,,italian,false,,bianchi_l,,,1:time;2:eternity;3:timelessness
14668,incollection,bianchi_l:1990,,,1990,,\emph{Potentia Dei absoluta}: logique de la d{\'e}couverte ou rh{\'e}torique de l'argumentation scientifique?,Potentia Dei absoluta: logique de la découverte ou rhétorique de l'argumentation scientifique?,,,,,,,138--145,,,,,,,,,,,,,,,,,,,french,false,,bianchi_l,,,1:religion;2:divine_attributes;3:divine_omnipotence
14669,book,bianchi_l:1994,,,1994,,Filosofia e teologia nel Trecento.~Studi in ricordo di Eugenio Randi,Filosofia e teologia nel Trecento. Studi in ricordo di Eugenio Randi,Filosofia e teologia nel Trecento.~Studi in ricordo di Eugenio Randi,Filosofia e teologia nel Trecento. Studi in ricordo di Eugenio Randi,,,,1,,,textes_et_e_tudes_du_moyen_a_ge,Turnhout,,,brepols-publishers,,,,,,,,,,,,,italian,false,,,bianchi_l,,1:history_of_philosophy
14670,incollection,bianchi_l:1998,,,1998,,1277: A Turning Point in Medieval Philosophy?,1277: A Turning Point in Medieval Philosophy?,,,,,,,90--110,,,,,,,,,,,,,,,,,,,,false,,bianchi_l,,,1:history_of_philosophy
14671,incollection,bianchi_l:2007,,,2007,,Continuity and change in the Aristotelian tradition,Continuity and change in the Aristotelian tradition,,,,,,,49--71,,,,,,,,,,,,,,,,,,,,false,,bianchi_l,,,1:history_of_philosophy
14672,article,bianchi_l:2007a,,,2007,,"Pierre Garsias, adversaire de Jean Pic de la Mirandole, entre nominalisme et via communis","Pierre Garsias, adversaire de Jean Pic de la Mirandole, entre nominalisme et via communis",,,,archives-dhistoire-doctrinale-et-litteraire-du-moyen-age,74,,85--108,,,,,,,,,,,,,,,,,,,french,false,,bianchi_l,,,1:properties;2:property_nominalism
14673,book,bianchi_l:2008,,,2008,,Pour une histoire de la ``double v{\'e}rit{\'e}'',Pour une histoire de la “double vérité”,,,,,,,,,conf_e_rences_pierre_ab_e_lard,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,bianchi_l,,,1:religion;2:theological_determinism;3:double_truth
14674,book,bianchi_l:2011,,,2011,,Christian readings of Aristotle from the Middle Ages to the Renaissance,Christian readings of Aristotle from the Middle Ages to the Renaissance,Christian readings of Aristotle from the Middle Ages to the Renaissance,Christian readings of Aristotle from the Middle Ages to the Renaissance,,,,29,,,studia_artistarum_e_tudes_sur_la_facult_e_des_arts_dans_les_universit_e_s_m_e_di_e_vales,Turnhout,,,brepols-publishers,,,,,,,,,,,,,,false,,,bianchi_l,,1:religion
14675,book,bianchi_lo-etal:2009,,,2009,,Kant et les Lumi{\`e}res europ{\'e}ennes,Kant et les Lumières européennes,Kant et les Lumi{\`e}res europ{\'e}ennes,Kant et les Lumières européennes,,,,,,,biblioth_e_que_d_histoire_de_la_philosophie,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,bianchi_lo;ferrari_j;postigliola_a,,1:history_of_philosophy
14676,book,bianchi_lo-sannino:2018,,,2018,,Destino e libero arbitrio,Destino e libero arbitrio,Destino e libero arbitrio,Destino e libero arbitrio,,,,,,,,Napoli,,,bibliopolis,,,,,,,,,,,,,italian,false,,,bianchi_lo;sannino_an,,1:determinism;2:free_will
14677,incollection,bianchi_lo:2003,,,2003,,Sorbi{\'e}re's Scepticism: Between Naturalism and Absolutism,Sorbiére's Scepticism: Between Naturalism and Absolutism,,,,,,,267--282,,,,,,,,,,,,,,,,,,,,false,,bianchi_lo,,,1:skepticism
14678,incollection,bianchi_lo:2009,,,2009,,Absolutism and Despotism in Samuel Sorbi{\`e}re: Notes on Skepticism and Politics,Absolutism and Despotism in Samuel Sorbière: Notes on Skepticism and Politics,,,,,,,193--210,,,,,,,,,,,,,,,,,,,,false,,bianchi_lo,,,1:skepticism
14679,incollection,bianchi_ml:1994,,,1994,,The Visible and the Invisible.~From Alchemy to Paracelsus,The Visible and the Invisible. From Alchemy to Paracelsus,,,,,,,17--50,,,,,,,,,,,,,,,,,,,,false,,bianchi_ml,,,1:chemistry
14680,book,bianchi_ml:1996,,,1996,,"Sensus, Sensatio.~VIII Colloquio internazionale (Roma, 6-8 gennaio 1995)","Sensus, Sensatio. VIII Colloquio internazionale (Roma, 6-8 gennaio 1995)","Sensus, Sensatio.~VIII Colloquio internazionale (Roma, 6-8 gennaio 1995)","Sensus, Sensatio. VIII Colloquio internazionale (Roma, 6-8 gennaio 1995)",,,,66,,,lessico_intellettuale_europeo,Firenze,,,casa-editrice-leo-s-olschki,,,,,,,,,,,,,italian,false,,,bianchi_ml,,1:perception;2:sensation
14681,incollection,bianchi_ml:2000,,,2000,,La potenza di Dio in Campanella,La potenza di Dio in Campanella,,,,,,,135--155,,,,,,,,,,,,,,,,,,,italian,false,,bianchi_ml,,,1:religion;2:divine_attributes;3:divine_omnipotence
14682,book,bianchi_ml:2011,,,2011,,"Natura e sovrannatura nella filosofia tedesca della prima et{\`a} moderna.~Paracelsus -- Weigel -- B{\""o}hme",Natura e sovrannatura nella filosofia tedesca della prima età moderna. Paracelsus – Weigel – Böhme,,,,,,112,,,lessico_intellettuale_europeo,Firenze,,,casa-editrice-leo-s-olschki,,,,,,,,,,,,,italian,false,,bianchi_ml,,,1:ethics
14683,book,bianchi_o:2004,,,2004,,Hegel et la peinture,Hegel et la peinture,,,,,,,,,ouverture_philosophique,Paris,,,l-harmattan,,,,,,,,,,,,,french,false,,bianchi_o,,,1:aesthetics;2:painting
14684,book,bianchi_o:2005,,,2005,,La haine du pauvre,La haine du pauvre,,,,,,,,,,Paris,,,l-harmattan,,,,,,,,,,,,,french,false,,bianchi_o,,,1:political_philosophy
14685,article,bianchi_r:2023,,,2023,,Le sophisme du corr{\'e}latif supprim{\'e}.,Le sophisme du corrélatif supprimé.,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2023-11-07-bianchi,french,false,,bianchi_r,,,
14686,book,bianchi_s:2023,,,2023,,An Aesthetic Critique of Digital Enhancement: Government of the Self and Desire,An Aesthetic Critique of Digital Enhancement: Government of the Self and Desire,,,,,,,,,,"Lanham, Maryland",,,lexington-books,,,,,,,,,,,,,,false,,bianchi_s,,,1:ethics;2:transhumanism;3:human_enhancement
14687,book,bianco_g-etal:2023,,,2023,,Canguilhem and Continental Philosophy of Biology,Canguilhem and Continental Philosophy of Biology,,,,,,,,,history_philosophy_and_theory_of_the_life_sciences,Dordrecht,,,springer,,,,,,,,,,,10.1007/978-3-031-20529-3,,,false,,bianco_g;wolfe_ct;vandevijver,,,1:biology
14688,incollection,biancorosso:2011,,,2011,,Sound,Sound,,,,,,,260--267,,,,,,,,,,,,,,,,,,,,false,,biancorosso,,,1:perception;2:sounds
14689,article,biancu:2009,,,2009,,"La peine, le symbole, l'autorit{\'e}","La peine, le symbole, l'autorité",,,,revue-de-theologie-et-de-philosophie,59,2,141--156,,,,,,,,,,,,,,,,,,,french,false,,biancu,,,1:law;3:punishment
14690,book,biard-gontier:2009,,,2009,,Pietro Pomponazzi entre traditions et innovations,Pietro Pomponazzi entre traditions et innovations,Pietro Pomponazzi entre traditions et innovations,Pietro Pomponazzi entre traditions et innovations,,,,48,,,bochumer_studien_zur_philosophie,Amsterdam,,,br-gruner,,,,,,,,,,,,,french,false,,,biard;gontier_t,,1:history_of_philosophy
14691,book,biard-marianizini:2008,,,2008,,"Ut Philosophia Poesis.~Question philosophiques dans l'{\oe}uvre de Dante, P{\'e}trarque et Boccace","Ut Philosophia Poesis. Question philosophiques dans l'œuvre de Dante, Pétrarque et Boccace","Ut Philosophia Poesis.~Question philosophiques dans l'{\oe}uvre de Dante, P{\'e}trarque et Boccace","Ut Philosophia Poesis. Question philosophiques dans l'œuvre de Dante, Pétrarque et Boccace",,,,,,,de_p_e_trarque_a_descartes,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,biard;marianizini,,1:history_of_philosophy
14692,book,biard-rashed:1997,,,1997,,"Descartes et le Moyen {\^A}ge.~Actes du colloque organis{\'e} {\`a} la Sorbonne du 4 au 7 juin 1996 par le Centre d'histoire des sciences et des philosophies arabes et m{\'e}di{\'e}vales (URA 1085, CNRS/{\'e}PH{\'e}) {\`a} l'occasion du quatri{\`e}me centenaire de la naissance de Descartes","Descartes et le Moyen Âge. Actes du colloque organisé à la Sorbonne du 4 au 7 juin 1996 par le Centre d'histoire des sciences et des philosophies arabes et médiévales (URA 1085, CNRS/éPHé) à l'occasion du quatrième centenaire de la naissance de Descartes","Descartes et le Moyen {\^A}ge.~Actes du colloque organis{\'e} {\`a} la Sorbonne du 4 au 7 juin 1996 par le Centre d'histoire des sciences et des philosophies arabes et m{\'e}di{\'e}vales (URA 1085, CNRS/{\'e}PH{\'e}) {\`a} l'occasion du quatri{\`e}me centenaire de la naissance de Descartes","Descartes et le Moyen Âge. Actes du colloque organisé à la Sorbonne du 4 au 7 juin 1996 par le Centre d'histoire des sciences et des philosophies arabes et médiévales (URA 1085, CNRS/éPHé) à l'occasion du quatrième centenaire de la naissance de Descartes",,,,75,,,e_tudes_de_philosophie_m_e_di_e_vale,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,biard;rashed_r,,1:history_of_philosophy
14693,book,biard-rommevaux:2012,,,2012,,La nature et le vide dans la physique m{\'e}di{\'e}vale.~{\'E}tudes d{\'e}di{\'e}es {\`a} Edward Grant,La nature et le vide dans la physique médiévale. Études dédiées à Edward Grant,La nature et le vide dans la physique m{\'e}di{\'e}vale.~{\'E}tudes d{\'e}di{\'e}es {\`a} Edward Grant,La nature et le vide dans la physique médiévale. Études dédiées à Edward Grant,,,,32,,,studia_artistarum_e_tudes_sur_la_facult_e_des_arts_dans_les_universit_e_s_m_e_di_e_vales,Turnhout,,,brepols-publishers,,,,,,,,,,,,,french,false,,,biard;rommevaux,,1:history_of_philosophy
14694,book,biard:1989,,,1989,,Logique et th{\'e}orie du signe au XIVe si{\`e}cle,Logique et théorie du signe au XIVe siècle,,,,,,64,,,e_tudes_de_philosophie_m_e_di_e_vale,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,biard,,,1:representation;2:meaning
14695,incollection,biard:1990,,,1990,,Verbes cognitifs et appelation de la forme selon Albert de Saxe,Verbes cognitifs et appelation de la forme selon Albert de Saxe,,,,,,,427--435,,,,,,,,,,,,,,,,,,,french,false,,biard,,,1:properties;2:forms
14696,incollection,biard:1993,,,1993,,Albert de Saxe et les sophismes de l'infini,Albert de Saxe et les sophismes de l'infini,,,,,,,288--303,,,,,,,,,,,,,,,,,,,french,false,,biard,,,1:mathematics;2:infinity
14697,article,biard:1996,,,1996,,De la logique {\`a} la physique: quantit{\'e} et mouvement selon Albert de Saxe,De la logique à la physique: quantité et mouvement selon Albert de Saxe,,,,les-etudes-philosophiques,50,3,361--374,,,,,,,,,,,,,,,,,,,french,false,,biard,,,1:properties;2:quantities
14698,incollection,biard:1997,,,1997,,La conception cart{\'e}sienne de l'{\'e}tendue et les d{\'e}bats m{\'e}di{\'e}vaux sur la quantit{\'e},La conception cartésienne de l'étendue et les débats médiévaux sur la quantité,,,,,,,349--361,,,,,,,,,,,,,,,,,,,french,false,,biard,,,1:space_spacetime;2:extension
14699,book,biard:1999,,,1999,,"Langage, science, philosophie au XIIe si{\`e}cle","Langage, science, philosophie au XIIe siècle","Langage, science, philosophie au XIIe si{\`e}cle","Langage, science, philosophie au XIIe siècle",,,,,,,sic_et_non,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,,biard,,1:history_of_philosophy
14700,incollection,biard:2000,,,2000,,La toute-puissance divine dans le \emph{Commentaire des sentences} de Jean Mair,La toute-puissance divine dans le Commentaire des sentences de Jean Mair,,,,,,,25--43,,,,,,,,,,,,,,,,,,,french,false,,biard,,,1:religion;2:divine_attributes;3:divine_omnipotence
14701,incollection,biard:2001,,,2001,,Intention et pr{\'e}sence: la notion de \emph{presentialitas} au XIVe si{\`e}cle,Intention et présence: la notion de presentialitas au XIVe siècle,,,,,,,265--282,,,,,,,,,,,,,,,,,,,french,false,,biard,,,2:intentionality
14702,incollection,biard:2003,,,2003,,God as First Principle and Metaphysics as a Science,God as First Principle and Metaphysics as a Science,,,,,,,75--98,,,,,,,,,,,,,,,,,,,,false,,biard,,,1:metaphysics;2:metametaphysics
14703,incollection,biard:2003a,,,2003,,La th{\'e}orie de l'{\^e}tre et de l'essence de Jean Buridan,La théorie de l'être et de l'essence de Jean Buridan,,,,,,,383--394,,,,,,,,,,,,,,,,,,,french,false,,biard,,,2:essence;3:essence_existence
14704,incollection,biard:2003b,,,2003,,Le statut des {\'e}nonc{\'e}s dans les commentaires du \emph{Peri hermeneias} de Gautier Burley,Le statut des énoncés dans les commentaires du Peri hermeneias de Gautier Burley,,,,,,,103--118,,,,,,,,,,,,,,,,,,,french,false,,biard,,,1:representation;2:metaphysics_of_words;3:ontology_of_words
14705,incollection,biard:2006,,,2006,,"Signe, image et repr{\'e}sentation chez Pierre d'Ailly","Signe, image et représentation chez Pierre d'Ailly",,,,,,,1757--1769,,,,,,,,,,,,,,,,,,,french,false,,biard,,,1:representation;2:natural_meaning;3:signs
14706,incollection,biard:2007,,,2007,,Intention and Presence: The Notion of \emph{Presentialitas} in the Fourteenth Century,Intention and Presence: The Notion of Presentialitas in the Fourteenth Century,,,,,,,123--140,,,,,,,,,,,,,,,,,,,,false,,biard,,,2:history_of_the_philosophy_of_mind
14707,article,biard:2008a,,,2008,,Diversit{\'e} des fonctions et unit{\'e} de l'{\^a}me dans la psychologie p{\'e}ripat{\'e}ticienne (XIVe-XVIe si{\`e}cle),Diversité des fonctions et unité de l'âme dans la psychologie péripatéticienne (XIVe-XVIe siècle),,,,vivarium,46,3,342--367,,,,,,,,,Reprinted in \citet[120--145]{perler:2009},Reprinted in Perler (2009),,,,,,,,,french,false,,biard,,,1:persons;2:soul
14708,incollection,biard:2009,,,2009,,"Verbe, signe, concept : L'effacement du verbe int{\'e}rieur au XIVe si{\`e}cle","Verbe, signe, concept : L'effacement du verbe intérieur au XIVe siècle",,,,,,,347--364,,,,,,,,,,,,,,,,,,,french,false,,biard,,,1:representation;2:mental_representation;3:lot
14709,book,biard:2010,,,2010,,Le syllogisme topique,Le syllogisme topique,Le syllogisme topique,Le syllogisme topique,,,,,,,,Turnhout,,,brepols-publishers,,,,,,,,,,,,,french,false,,,biard,,1:logic;2:syllogistic
14710,incollection,biard:2010a,,,2010,,Nominalism in the later Middle Ages,Nominalism in the later Middle Ages,,,,,,,661--673,,,,,,,,,,,,,,,,,,,,false,,biard,,,1:properties;2:property_nominalism
14711,book,biard:2012,,,2012,,Science et nature : la th{\'e}orie buridanienne du savoir,Science et nature : la théorie buridanienne du savoir,,,,,,99,,,e_tudes_de_philosophie_m_e_di_e_vale,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,biard,,,1:knowledge
14712,book,biard:2015,,,2015,,Raison et d{\'e}monstration.~Les commentaires m{\'e}di{\'e}vaux sur les Seconds Analytiques,Raison et démonstration. Les commentaires médiévaux sur les Seconds Analytiques,Raison et d{\'e}monstration.~Les commentaires m{\'e}di{\'e}vaux sur les Seconds Analytiques,Raison et démonstration. Les commentaires médiévaux sur les Seconds Analytiques,,,,40,,,studia_artistarum_e_tudes_sur_la_facult_e_des_arts_dans_les_universit_e_s_m_e_di_e_vales,Turnhout,,,brepols-publishers,,,,,,,,,,,,,french,false,,,biard,,1:logic;2:history_of_logic
14713,incollection,biard:2021,,,2021,,Mental Language,Mental Language,,,,,,,306--314,,,,,,,,,,,,,,,,,,,,false,,biard,,,1:representation;2:mental_representation;3:lot
14714,book,biard:2022,,,2022,,Hypoth{\`e}se mat{\'e}rialiste et pens{\'e}e radicale.~La philosophie de la nature de Blaise de Parme,Hypothèse matérialiste et pensée radicale. La philosophie de la nature de Blaise de Parme,,,,,,,,,,Paris,,,librairie-philosophique-jean-vrin,,,,,,,,,,,,,french,false,,biard,,,
14715,article,biasetti:2015,,,2015,,Hohfeldian Normative Systems,Hohfeldian Normative Systems,,,,philosophia,43,4,951--959,,,,,,,,,,,,,,,,,,,,false,,biasetti,,,2:normativity
14716,incollection,biatov:2000,,,2000,,Experiments on Unsupervised Learning for Extracting Relevant Fragments from Spoken Dialog Corpus,Experiments on Unsupervised Learning for Extracting Relevant Fragments from Spoken Dialog Corpus,,,,,,,83--86,,,,,,,,,,,,,,,,,,,,false,,biatov,,,1:ai;2:machine_learning;3:machine_language_learning
