id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,start_page,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,license,author_keys,editor_keys,guesteditor_keys,keyword_keys
49440,article,esfeld-deckert:2018a,,,2018,,"Authors' Response [to \citet{marmodoro:2018}, \citet{wilson_al:2018a}, \citet{darby_g:2018} and \citet{caulton:2018}]","Authors' Response [to Marmodoro (2018), Wilson (2018), Darby (2018) and Caulton (2018)]",,,,metascience,27,3,443--451,443,,,,,,,,,,,,,,,,,,,english,false,,,esfeld;deckert_da,,,1:quantum_mechanics;2:quantum_field_theory;3:pii_in_qft
49441,article,esfeld-etal:2012,,,2012,,Marrying the Merits of Nagelian Reduction and Functional Reduction,Marrying the Merits of Nagelian Reduction and Functional Reduction,,,,acta-analytica,27,3,217--230,217,,,,,,,,,,,,,,,,,,,english,false,,,esfeld;sachse;soom_p,,,2:reduction
49442,article,esfeld-etal:2017,,,2017,,The Physics and Metaphysics of Primitive Stuff,The Physics and Metaphysics of Primitive Stuff,,,,the-british-journal-for-the-philosophy-of-science,68,,133--161,133,,,,,,,,,,,,,,,,,,,english,false,,,esfeld;lazarovici_d;lam_v;hubert_m,,,1:structuralism;2:structuralism_in_the_sciences;3:structuralism_in_physics
49443,article,esfeld-gisin:2014,,,2014,,The GRW Flash Theory: a Relativistic Quantum Ontology of Matter in Space-Time?,The GRW Flash Theory: a Relativistic Quantum Ontology of Matter in Space-Time?,,,,philosophy-of-science,81,,248--264,248,,,,,,,,,,,,,,,,,,,english,false,,,esfeld;gisin_n,,,1:quantum_mechanics;2:bohmian_mechanics
49444,article,esfeld-lam:2008,,,2008,,Moderate Structural Realism About Space-Time,Moderate Structural Realism About Space-Time,,,,synthese,160,1,27--46,27,,,,,,,,,,,,,,,,,10.1007/s11229-006-9076-2,,english,false,,,esfeld;lam_v,,,1:structuralism;2:structuralism_in_the_sciences;3:structuralism_in_physics
49445,incollection,esfeld-lam:2009,,,2009,,Holism and Structural Realism,Holism and Structural Realism,,,,,,,10--31,10,,,,,,,,,,,,,,,,,10.1142/9789814299053_0003,,english,false,,,esfeld;lam_v,,,1:structuralism;2:structural_realism
49446,incollection,esfeld-lam:2011,,,2011,,Ontic Structural Realism as a Metaphysics of Objects,Ontic Structural Realism as a Metaphysics of Objects,,,,,,,143--160,143,,,,,,,,,,,,,,,,,10.1007/978-90-481-9597-8_8,,english,false,,,esfeld;lam_v,,,1:structuralism;2:structuralism_in_the_sciences;3:structuralism_in_physics
49447,article,esfeld-lam:2012,,,2012,,The Structural Metaphysics of Quantum Theory and General Relativity,The Structural Metaphysics of Quantum Theory and General Relativity,,,,journal-for-general-philosophy-of-science-zeitschrift-fur-allgemeine-wissenschaftstheorie,43,2,243--258,243,,,,,,,,,,,,,,,,,10.1007/s11229-006-9076-2,,english,false,,,esfeld;lam_v,,,1:structuralism;2:structuralism_in_the_sciences;3:structuralism_in_physics
49448,book,esfeld-sachse:2010,,,2010,,Kausale Strukturen.~Einheit und Vielfalt in der Natur und den Naturwissenschaften,Kausale Strukturen. Einheit und Vielfalt in der Natur und den Naturwissenschaften,,,,,,,,,,,Frankfurt a.M.,,,suhrkamp-verlag,,,,,,,,,,,,,ngerman,false,,,esfeld;sachse,,,1:causation
49449,book,esfeld-sachse:2011,,,2011,,Conservative reductionism,Conservative reductionism,,,,,,8,,,,routledge_studies_in_the_philosophy_of_science,London,,,routledge,,,,,,,,,,,,,english,false,,,esfeld;sachse,,,2:reduction;3:reductionism_in_biology
49450,article,esfeld-sollberger:2008,,,2008,,Recent German Books in the Philosophy of Mind,Recent German Books in the Philosophy of Mind,,,,dialectica,62,1,128--135,128,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.2007.01123.x,,english,false,,,esfeld;sollberger_m,,,
49451,incollection,esfeld-vassallo:2013,,,2013,,From Quantum Gravity to Classical Phenomena,From Quantum Gravity to Classical Phenomena,,,,,,,35--58,35,,,,,,,,,,,,,,,,,,,english,false,,,esfeld;vassallo_a,,,1:quantum_mechanics
49452,article,esfeld:1995a,,,1995,,Ontischer Holismus versus methodischer Reduktionismus.~Ein Widerspruch in der Naturphilosophie von Descartes und Spinoza,Ontischer Holismus versus methodischer Reduktionismus. Ein Widerspruch in der Naturphilosophie von Descartes und Spinoza,,,,philosophia-naturalis,32,1,71--99,71,,,,,,,,,,,,,,,,,,,ngerman,false,,,esfeld,,,1:science
49453,article,esfeld:1998,,,1998,,Holism and Analytic Philosophy,Holism and Analytic Philosophy,,,,mind,107,,365--380,365,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:representation;2:content_determination;3:meaning_holism
49454,article,esfeld:1999,,,1999,,Holism in Cartesianism and in Today's Philosophy of Physics,Holism in Cartesianism and in Today's Philosophy of Physics,,,,journal-for-general-philosophy-of-science-zeitschrift-fur-allgemeine-wissenschaftstheorie,30,1,17--36,17,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:science;2:confirmation;3:confirmational_holism
49455,article,esfeld:1999a,,,1999,,Der Holismus der Quantenphysik: seine Bedeutung und seine Grenzen,Der Holismus der Quantenphysik: seine Bedeutung und seine Grenzen,,,,philosophia-naturalis,36,1,157--185,157,,,,,,,,,,,,,,,,,,,ngerman,false,,,esfeld,,,1:quantum_mechanics
49456,article,esfeld:1999b,,,1999,,Wigner's View of Physical Reality [Review of \citet{wigner:1995}],Wigner's View of Physical Reality [Review of Wigner (1995)],,,,studies-in-history-and-philosophy-of-science-part-b-studies-in-history-and-philosophy-of-modern-physics,30,1,145--154,145,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:science
49457,article,esfeld:2000,,,2000,,Aristotle's Direct Realism in ``De Anima'',Aristotle's Direct Realism in “De Anima”,,,,the-review-of-metaphysics,54,2,321--336,321,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:perception;2:direct_realism
49458,book,esfeld:2001,,,2001,,Holism in Philosophy of Mind and Philosophy of Physics,Holism in Philosophy of Mind and Philosophy of Physics,,,,,,298,,,,synthese_library,Dordrecht,,,kluwer-academic-publishers,,,,,,,,,,,,,english,false,,,esfeld,,,1:science;2:confirmation;3:confirmational_holism
49459,article,esfeld:2001a,,,2001,,Review of \citet{langton_r:1998},Review of Langton (1998),,,,erkenntnis,54,,399--403,399,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:metaphysics;2:transcendental_idealism;3:noumena
49460,article,esfeld:2001c,,,2001,,Review of \citet{kistler:1999},Review of Kistler (1999),,,,dialectica,55,2,181--184,181,,,,,,,,,,,,,,,,,10.48106/dial.v55.i2.08,,english,false,,,esfeld,,,1:causation;2:laws_of_nature
49461,incollection,esfeld:2001d,,,2001,,Lewis' Causation and Quantum Correlations,Lewis' Causation and Quantum Correlations,,,,,,,175--190,175,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:causation
49462,article,esfeld:2001e,,,2001,,What Can Heidegger's \emph{Being and Time} Tell Today's Analytic Philosophy?,What Can Heidegger's Being and Time Tell Today's Analytic Philosophy?,,,,philosophical-explorations,4,1,46--62,46,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:metaphilosophy
49463,book,esfeld:2002,,,2002,,Holismus.~In der Philosophie des Geistes und in der Philosophie der Physik,Holismus. In der Philosophie des Geistes und in der Philosophie der Physik,,,,,,,,,,,Frankfurt a.M.,,,suhrkamp-verlag,,,,,,,,,,,,,ngerman,false,,,esfeld,,,1:science
49464,book,esfeld:2002a,,,2002,,"Einf{\""u}hrung in die Naturphilosophie",Einführung in die Naturphilosophie,,,,,,,,,,,Darmstadt,,,wissenschaftliche-buchgesellschaft,,,,,,,,,,,,,ngerman,false,,,esfeld,,,1:science
49465,article,esfeld:2003,,,2003,,Do Relations Require Underlying Properties? A Physical Argument for a Metaphysics of Relations,Do Relations Require Underlying Properties? A Physical Argument for a Metaphysics of Relations,,,,metaphysica,4,1,5--25,5,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:structuralism;2:relations
49466,article,esfeld:2004,,,2004,,Quantum Entanglement and a Metaphysics of Relations,Quantum Entanglement and a Metaphysics of Relations,,,,studies-in-history-and-philosophy-of-science-part-b-studies-in-history-and-philosophy-of-modern-physics,35,4,601--617,601,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:structuralism;2:structuralism_in_the_sciences;3:structuralism_in_physics
49467,book,esfeld:2005,,,2005,,La philosophie de l'esprit : de la relation entre l'esprit et la nature,La philosophie de l'esprit : de la relation entre l'esprit et la nature,,,,,,,,,,,Paris,,,armand-colin,,,,,,,,,,,,,french,false,,,esfeld,,,
49468,book,esfeld:2005a,,,2005,,"Philosophie des Geistes.~Eine Einf{\""u}hrung",Philosophie des Geistes. Eine Einführung,,,,,,8,,,,berne_studies_in_the_history_and_philosophy_of_science_educational_materials,Bern,,,universitat-bern,,,,,,,,,,,,https://www.unil.ch/files/live/sites/philo/files/shared/DocsPerso/EsfeldMichael/books/Geist-BE-Inhalt.pdf,ngerman,false,,,esfeld,,,
49469,article,esfeld:2005b,,,2005,,Mental Causation and Mental Properties,Mental Causation and Mental Properties,,,,dialectica,59,1,5--18,5,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.2005.01001.x,,english,false,,,esfeld,,,1:mind_body;2:mental_causation
49470,article,esfeld:2005c,,,2005,,The Causal Homogeneity of Biological Kinds,The Causal Homogeneity of Biological Kinds,,,,history-and-philosophy-of-the-life-sciences,27,3/4,421--433,421,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:causation;2:natural_kinds
49471,book,esfeld:2006,,,2006,,La philosophie des sciences.~Une introduction,La philosophie des sciences. Une introduction,,,,,,,,,,,Lausanne,,,presses-polytechniques-et-universitaires-romandes,,,,,,,,,,,,,french,false,,,esfeld,,,1:science
49472,book,esfeld:2006a,,,2006,,John Heil.~Symposium on his \emph{Ontological Point of View},John Heil. Symposium on his Ontological Point of View,John Heil.~Symposium on his \emph{Ontological Point of View},John Heil. Symposium on his Ontological Point of View,,,,,,,,,Heusenstamm b.~Frankfurt,,,ontos-verlag,,,,,,,,,,,,,english,false,,,,esfeld,,1:science
49473,incollection,esfeld:2006b,,,2006,,From Being Ontologically Serious to Serious Ontology,From Being Ontologically Serious to Serious Ontology,,,,,,,191--212,191,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:ontology;2:ontological_commitment
49474,article,esfeld:2006c,,,2006,,The Impact of Science on Metaphysics and its Limits,The Impact of Science on Metaphysics and its Limits,,,,abstracta-linguagem-mente-e-acao,2,2,86--101,86,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:metaphysics
49475,article,esfeld:2007,,,2007,,Mental Causation and the Metaphysics of Causation,Mental Causation and the Metaphysics of Causation,,,,erkenntnis,67,,207--220,207,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:mind_body;2:mental_causation
49476,article,esfeld:2007a,,,2007,,Metaphysics of Science Between Metaphysics and Science,Metaphysics of Science Between Metaphysics and Science,,,,grazer-philosophische-studien,74,,199--213,199,,,,,,,,,,,Philosophical Knowledge.~Its Possibility and Scope,Philosophical Knowledge. Its Possibility and Scope,,,,,,,english,false,,,esfeld,,beyer_c;burri_a,1:science
49477,book,esfeld:2008,,,2008,,Naturphilosophie als Metaphysik der Natur,Naturphilosophie als Metaphysik der Natur,,,,,,,,,,,Frankfurt a.M.,,,suhrkamp-verlag,,,,,,,,,,,,,ngerman,false,,,esfeld,,,1:science
49478,incollection,esfeld:2008a,,,2008,,Cartwright on Wholism,Cartwright on Wholism,,,,,,,324--336,324,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:science
49479,book,esfeld:2009,,,2009,,La philosophie des sciences.~Une introduction,La philosophie des sciences. Une introduction,,,,,,,,,,,Lausanne,,,presses-polytechniques-et-universitaires-romandes,,2,First edition: \citet{esfeld:2006},First edition: Esfeld (2006),,,,,,,,,french,false,,,esfeld,,,1:science
49480,incollection,esfeld:2009a,,,2009,,Hypothetical Metaphysics of Nature,Hypothetical Metaphysics of Nature,,,,,,,341--364,341,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:science;2:scientific_realism
49481,article,esfeld:2009b,,,2009,,The Modal Natures of Structures in Ontic Structural Realism,The Modal Natures of Structures in Ontic Structural Realism,,,,international-studies-in-the-philosophy-of-science,23,,179--194,179,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:structuralism;2:structuralism_in_the_sciences;3:structuralism_in_physics
49482,article,esfeld:2010,,,2010,,Physics and Causation,Physics and Causation,,,,foundations-of-physics,40,,1597--1610,1597,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:structuralism;2:structuralism_in_the_sciences;3:structuralism_in_physics
49483,incollection,esfeld:2010a,,,2010,,Can Any Sciences Be Special? Comments on \citet{papineau:2010},Can Any Sciences Be Special? Comments on Papineau (2010),,,,,,,198--204,198,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,2:emergence
49484,article,esfeld:2010b,,,2010,,Causal Overdetermination for Humeans?,Causal Overdetermination for Humeans?,,,,metaphysica,11,2,99--104,99,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:causation;2:causal_closure;3:causal_overdetermination
49485,incollection,esfeld:2010c,,,2010,,Humean Metaphysics versus a Metaphysics of Powers,Humean Metaphysics versus a Metaphysics of Powers,,,,,,,119--136,119,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:properties;2:dispositions
49486,article,esfeld:2010e,,,2010,,Normen und mentale Eigenschaften in der physikalischen Welt,Normen und mentale Eigenschaften in der physikalischen Welt,,,,deutsche-zeitschrift-fur-philosophie,58,1,145--169,145,,,,,,,,,,,,,,,,,,,ngerman,false,,,esfeld,,,1:mind_body
49487,incollection,esfeld:2011,,,2011,,Science and Metaphysics: the Case of Quantum Physics,Science and Metaphysics: the Case of Quantum Physics,,,,,,,,,,,,,,,,,Reprinted in \citet[267--287]{reboul_a:2014},Reprinted in Reboul (2014),,,,,,,,,english,false,,,esfeld,,,1:quantum_mechanics
49488,incollection,esfeld:2011a,,,2011,,Le r{\'e}alisme scientifique et la m{\'e}taphysique des sciences,Le réalisme scientifique et la métaphysique des sciences,,,,,,,141--205,141,,,,,,,,,,,,,,,,,,,french,false,,,esfeld,,,1:science;2:scientific_realism
49489,incollection,esfeld:2011b,,,2011,,"Einf{\""u}hrung: ``Wozu Dispositionen?''",Einführung: “Wozu Dispositionen?”,,,,,,,433--439,433,,,,,,,,,,,,,,,,,,,ngerman,false,,,esfeld,,,1:properties;2:dispositions
49490,book,esfeld:2012,,,2012,,Physique et m{\'e}taphysique.~Une introduction {\`a} la philosophie de la nature,Physique et métaphysique. Une introduction à la philosophie de la nature,,,,,,,,,,,Lausanne,,,presses-polytechniques-et-universitaires-romandes,,,,,,,,,,,,,french,false,,,esfeld,,,1:science
49491,book,esfeld:2012a,,,2012,,La philosophie de l'esprit.~Une introduction aux d{\'e}bats contemporains,La philosophie de l'esprit. Une introduction aux débats contemporains,,,,,,,,,,,Paris,,,armand-colin,,,,,,,,,,,,,french,false,,,esfeld,,,
49492,book,esfeld:2012b,,,2012,,Philosophie der Physik,Philosophie der Physik,Philosophie der Physik,Philosophie der Physik,,,,,,,,,Frankfurt a.M.,,,suhrkamp-verlag,,,,,,,,,,,,,ngerman,false,,,esfeld,,,1:physics
49493,incollection,esfeld:2012c,,,2012,,"Das Massproblem der Quantenmechanik heute: {\""U}bersicht und Bewertung",Das Massproblem der Quantenmechanik heute: Übersicht und Bewertung,,,,,,,88--109,88,,,,,,,,,,,,,,,,,,,ngerman,false,,,esfeld,,,1:quantum_mechanics
49494,incollection,esfeld:2012d,,,2012,,Causal Realism,Causal Realism,,,,,,,157--168,157,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:structuralism;2:structuralism_in_the_sciences;3:structuralism_in_physics
49495,article,esfeld:2013,,,2013,,Ontic Structural Realism and the Interpretation of Quantum Mechanics,Ontic Structural Realism and the Interpretation of Quantum Mechanics,,,,european-journal-for-philosophy-of-science,3,1,19--32,19,,,,,,,,,,,,,,,,,10.1007/s13194-012-0054-x,,english,false,,,esfeld,,,1:structuralism;2:structural_realism;3:ontic_structuralism
49496,article,esfeld:2013a,,,2013,,"Review of \citet{chalmers_dj:2012}, \citet{heil_j:2012} and \citet{sider_t:2011}","Review of Chalmers (2012), Heil (2012) and Sider (2011)",,,,metaphysica,14,1,143--148,143,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:metaphysics
49497,incollection,esfeld:2014,,,2014,,Physics and Intrinsic Properties,Physics and Intrinsic Properties,,,,,,,253--270,253,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:properties;2:internal_external_properties
49498,incollection,esfeld:2014a,,,2014,,Mentale Verursachung und dispositionaler Realismus,Mentale Verursachung und dispositionaler Realismus,,,,,,,113--133,113,,,,,,,,,,,,,,,,,,,ngerman,false,,,esfeld,,,1:properties;2:powers
49499,article,esfeld:2014b,,,2014,,"Quantum Humeanism, or: Physicalism without Properties","Quantum Humeanism, or: Physicalism without Properties",,,,the-philosophical-quarterly,64,,453--470,453,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:properties
49500,incollection,esfeld:2014c,,,2014,,Reductionism Today,Reductionism Today,,,,,,,89--101,89,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,2:reduction
49501,article,esfeld:2015,,,2015,,Bell's Theorem and the Issue of Determinism and Indeterminism,Bell's Theorem and the Issue of Determinism and Indeterminism,,,,foundations-of-physics,45,,471--482,471,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:quantum_mechanics;2:bohmian_mechanics
49502,incollection,esfeld:2016,,,2016,,The Reality of Relations: the Case from Quantum Mechanics,The Reality of Relations: the Case from Quantum Mechanics,,,,,,,218--234,218,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:structuralism;2:relations
49503,article,esfeld:2017,,,2017,,How to Account for Quantum Non-Locality: Ontic Structural Realism and the Primitive Ontology of Quantum Physics,How to Account for Quantum Non-Locality: Ontic Structural Realism and the Primitive Ontology of Quantum Physics,,,,synthese,194,7,2329--2344,2329,,,,,,,,,,,,,,,,,10.1007/s11229-014-0549-4,,english,false,,,esfeld,,,1:structuralism;2:structural_realism
49504,incollection,esfeld:2020,,,2020,,Super-Humeanism: The Canberra Plan for Physics,Super-Humeanism: The Canberra Plan for Physics,,,,,,,125--138,125,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,2:supervenience;3:humean_supervenience
49505,article,esfeld:2020a,,,2020,,Die real existierende Postmoderne,Die real existierende Postmoderne,,,,philosophie-ch,,,,,,,,,,,,,,,,,,,,,,https://www.philosophie.ch/2020-11-24-esfeld,ngerman,false,,,esfeld,,,
49506,incollection,esfeld:2021,,,2021,,Thing and Non-Thing Ontologies,Thing and Non-Thing Ontologies,,,,,,,459--467,459,,,,,,,,,,,,,,,,,,,english,false,,,esfeld,,,1:metaphysics;2:generalism;3:no_individuals
49507,article,eshelman:1977,,,1977,,"Functionalism, Sensations, and Materialism","Functionalism, Sensations, and Materialism",,,,canadian-journal-of-philosophy,7,,255--274,255,,,,,,,,,,,,,,,,,,,english,false,,,eshelman,,,2:functionalism;3:functionalism_in_the_philosophy_of_mind
