id,entry_type,bibkey,options,shorthand,date_year,pubstate,title_latex,title_unicode,booktitle_latex,booktitle_unicode,crossref,journal_key,volume,number,pages,eid,series_key,address,institution_key,school_key,publisher_key,type_field,edition,note_latex,note_unicode,issuetitle_latex,issuetitle_unicode,extra_note_latex,extra_note_unicode,urn,eprint,doi,url,langid,is_translation,epoch,author_keys,editor_keys,guesteditor_keys,keyword_keys
592,book,adams_do-etal:1971,,,1971,,{CLS}-7.~Proceedings of the Seventh Regional Meeting of the Chicago Linguistics Society,CLS-7. Proceedings of the Seventh Regional Meeting of the Chicago Linguistics Society,{CLS}-7.~Proceedings of the Seventh Regional Meeting of the Chicago Linguistics Society,CLS-7. Proceedings of the Seventh Regional Meeting of the Chicago Linguistics Society,,,,,,,,"Goodspeed Hall, 1050 East 59th Street, Chicago, Illinois",,,chicago-linguistics-society,,,,,,,,,,,,,,false,,,adams_do;campbell_maa;cohen_v;lovins_j;maxwell_e;nygren;reighard_j,,1:linguistics
593,article,adams_em:1948,,,1948,,Primary and Secondary Qualities,Primary and Secondary Qualities,,,,the-journal-of-philosophy,45,16,435--442,,,,,,,,,,,,,,,,,,,,false,,adams_em,,,1:properties;2:primary_secondary_qualities
594,article,adams_em:1949,,,1949,,A Critique of the Emotive Theory of Ethical Terms,A Critique of the Emotive Theory of Ethical Terms,,,,the-journal-of-philosophy,46,17,549--553,,,,,,,,,,,,,,,,,,,,false,,adams_em,,,2:expressivism;3:ethical_emotivism
595,article,adams_em:1950,,,1950,,Word-Magic and Logical Analysis in the Field of Ethics,Word-Magic and Logical Analysis in the Field of Ethics,,,,the-journal-of-philosophy,47,11,313--319,,,,,,,,,,,,,,,,,,,,false,,adams_em,,,1:ethics
596,article,adams_em:1956,,,1956,,The Nature of Ought,The Nature of Ought,,,,philosophical-studies,7,3,36--42,,,,,,,,,,,,,,,,,10.1007/bf02223598,,,false,,adams_em,,,2:ought
597,article,adams_em:1957,,,1957,,`Ought' Again [reply to \citet{hall_ew:1956}],‘Ought' Again [reply to Hall (1956)],,,,philosophical-studies,8,6,86--89,,,,,,,,,,,,,,,,,10.1007/bf02298926,,,false,,adams_em,,,2:ought
598,incollection,adams_em:1998,,,1998,,On the Possibility of a Unified World View,On the Possibility of a Unified World View,,,,,,,69--85,,,,,,,,,,,,,,,,,,,,false,,adams_em,,,1:metaphilosophy
599,incollection,adams_em:2000,,,2000,,In Defense of a Common Ideal for a Human Life,In Defense of a Common Ideal for a Human Life,,,,,,,35--45,,,,,,,,,,,,,,,,,,,,false,,adams_em,,,1:time;2:death
600,article,adams_em:2002,,,2002,,The Meaning of Life,The Meaning of Life,,,,international-journal-for-philosophy-of-religion,51,2,71--81,,,,,,,,,,,,,,,,,,,,false,,adams_em,,,1:ethics;2:meaning_of_life
601,article,adams_ew-carlstrom:1979,,,1979,,Representing Approximate Ordering and Equivalence Relations,Representing Approximate Ordering and Equivalence Relations,,,,journal-of-mathematical-psychology,19,2,182--207,,,,,,,,,,,,,,,,,,,,false,,adams_ew;carlstrom,,,1:truth;2:approximate_truth
602,article,adams_ew-levine:1975,,,1975,,On the Uncertainties Transmitted from Premisses to Conclusions in Deductive Inferences,On the Uncertainties Transmitted from Premisses to Conclusions in Deductive Inferences,,,,synthese,30,,429--460,,,,,,,,,,,,,,,,,,,,false,,adams_ew;levine_hp,,,1:probability;2:probability_logic
603,incollection,adams_ew:1959,,,1959,,The Foundations of Rigid Body Mechanics and the Derivation of its Laws from those of Particle Mechanics,The Foundations of Rigid Body Mechanics and the Derivation of its Laws from those of Particle Mechanics,,,,,,,250--265,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:physics;2:mechanics
604,article,adams_ew:1965,,,1965,,The Logic of Conditionals,The Logic of Conditionals,,,,inquiry,8,,166--197,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:logic;2:conditional_logic
605,article,adams_ew:1966,,,1966,,On the Nature and Purpose of Measurement,On the Nature and Purpose of Measurement,,,,synthese,16,2,125--169,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:properties;2:quantities;3:measurement_theory
606,incollection,adams_ew:1966a,,,1966,,Probability and the Logic of Conditionals,Probability and the Logic of Conditionals,,,,,,,265--316,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:probability;2:probabilistic_conditionals
607,article,adams_ew:1970,,,1970,,Subjunctive and Indicative Conditionals,Subjunctive and Indicative Conditionals,,,,foundations-of-language,6,1,89--94,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:modality;2:counterfactuals
608,incollection,adams_ew:1973,,,1973,,The Naive Conception of the Topology of a Surface of a Body,The Naive Conception of the Topology of a Surface of a Body,,,,,,,402--424,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:space_spacetime;2:logic_of_space;3:topology
609,article,adams_ew:1974,,,1974,,The Logic of `Almost All',The Logic of ‘Almost All',,,,journal-of-philosophical-logic,3,1/2,3--17,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:language;2:quantifiers;3:for_the_most_part
610,incollection,adams_ew:1974a,,,1974,,Model-Theoretic Aspects of Fundamental Measurement Theory,Model-Theoretic Aspects of Fundamental Measurement Theory,,,,,,,437--446,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:properties;2:quantities;3:measurement_theory
611,book,adams_ew:1975,,,1975,,The Logic of Conditionals.~An Application of Probability to Deductive Logic,The Logic of Conditionals. An Application of Probability to Deductive Logic,,,,,,86,,,synthese_library,Dordrecht,,,d-reidel-publishing-co,,,,,,,,,,,,,,false,,adams_ew,,,1:probability;2:probabilistic_conditionals
612,incollection,adams_ew:1976,,,1976,,Prior Probabilities and Counterfactual Conditionals,Prior Probabilities and Counterfactual Conditionals,,,,,,,1--22,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:probability
613,article,adams_ew:1978,,,1978,,A Note on Comparing Probabilistic and Modal Semantics for Conditionals,A Note on Comparing Probabilistic and Modal Semantics for Conditionals,,,,theoria,43,,186--194,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:probability;2:probabilistic_conditionals
614,article,adams_ew:1981,,,1981,,Transmissible Improbabilities and Marginal Essentialness of Premises in Inferences Involving Indicative Condtionals,Transmissible Improbabilities and Marginal Essentialness of Premises in Inferences Involving Indicative Condtionals,,,,journal-of-philosophical-logic,10,2,149--177,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:probability;2:probabilistic_conditionals
615,article,adams_ew:1981a,,,1981,,"Truth, Proof, and Conditionals","Truth, Proof, and Conditionals",,,,pacific-philosophical-quarterly,62,,323--339,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:causation;2:counterfactual_theories_of_causation
616,incollection,adams_ew:1982,,,1982,,Approximate Generalizations and Their Idealization,Approximate Generalizations and Their Idealization,,,,,,,199--207,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:properties;2:quantities
617,unpublished,adams_ew:1983,,,1983,,Continuity and Idealizability,Continuity and Idealizability,,,,,,,,,,,,,,,,"Unpublished manuscript, Philosophy Department, University of California at Berkeley","Unpublished manuscript, Philosophy Department, University of California at Berkeley",,,,,,,,,,false,,adams_ew,,,1:language;2:quantifiers;3:fractional_quantifiers
618,article,adams_ew:1983a,,,1983,,Probabilistic Enthymemes,Probabilistic Enthymemes,,,,the-journal-of-pragmatics,7,,283--295,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:probability;2:probability_logic
619,article,adams_ew:1984,,,1984,,On the Superficial,On the Superficial,,,,pacific-philosophical-quarterly,65,,386--407,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:space_spacetime;2:logic_of_space;3:topology
620,article,adams_ew:1986,,,1986,,"On the Dimensionality of Surface, Solids, and Spaces","On the Dimensionality of Surface, Solids, and Spaces",,,,erkenntnis,24,,137--201,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:space_spacetime;2:logic_of_space;3:topology
621,incollection,adams_ew:1986a,,,1986,,Remarks on the Semantics and Pragmatics of Conditionals,Remarks on the Semantics and Pragmatics of Conditionals,,,,,,,169--179,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:language;2:indicative_conditionals
622,article,adams_ew:1987,,,1987,,On the Meaning of the Conditional,On the Meaning of the Conditional,,,,philosophical-topics,15,1,5--22,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:language;2:indicative_conditionals
623,incollection,adams_ew:1988,,,1988,,Consistency and Decision: Variations on Ramseyan Themes,Consistency and Decision: Variations on Ramseyan Themes,,,,,,,49--69,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:decision_theory
624,incollection,adams_ew:1988a,,,1988,,Confirming Inexact Generalizations,Confirming Inexact Generalizations,,,,,,,10--16,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:method;2:induction
625,article,adams_ew:1989,,,1989,,On the Logic of High Probability,On the Logic of High Probability,,,,journal-of-philosophical-logic,18,3,255--279,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:probability;2:probability_logic
626,incollection,adams_ew:1991,,,1991,,On the Empirical Status of Measurement Axioms: The Case of Subjective Probability,On the Empirical Status of Measurement Axioms: The Case of Subjective Probability,,,,,,,53--74,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:belief;2:credence
627,article,adams_ew:1993,,,1993,,On the Rightness of Certain Counterfactuals,On the Rightness of Certain Counterfactuals,,,,pacific-philosophical-quarterly,74,1,1--10,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:modality;2:counterfactuals
628,incollection,adams_ew:1994,,,1994,,Practical Causal Generalizations,Practical Causal Generalizations,,,,,,,317--338,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:causation;2:laws_of_nature;3:ceteris_paribus_laws
629,article,adams_ew:1995,,,1995,,Remarks on a Theorem of McGee,Remarks on a Theorem of McGee,,,,journal-of-philosophical-logic,24,4,343--348,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:logic;2:propositional_logic;3:finite_matrix
630,article,adams_ew:1996,,,1996,,Four Probability Preserving Properties of Inferences,Four Probability Preserving Properties of Inferences,,,,journal-of-philosophical-logic,25,1,1--24,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:probability;2:probabilistic_conditionals
631,article,adams_ew:1996a,,,1996,,"Topology, Empiricism, and Operationalism","Topology, Empiricism, and Operationalism",,,,the-monist,79,1,1--20,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:space_spacetime;2:logic_of_space;3:topology
632,book,adams_ew:1997,,,1997,,A Primer of Probability Logic,A Primer of Probability Logic,,,,,,,,,,Cambridge,,,cambridge-university-press,,,Also published as {CSLI} lecture notes no.~68,Also published as CSLI lecture notes no. 68,,,,,,,,,,false,,adams_ew,,,1:probability;2:probability_logic
633,article,adams_ew:1997a,,,1997,,Practical Possibilities,Practical Possibilities,,,,pacific-philosophical-quarterly,78,,113--127,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:rationality;2:practical_rationality
634,article,adams_ew:1998,,,1998,,Remarks on Wishes and Counterfactuals,Remarks on Wishes and Counterfactuals,,,,pacific-philosophical-quarterly,79,,191--195,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:modality;2:counterfactuals
635,article,adams_ew:1998a,,,1998,,Review of \citet{jennings_rae:1994},Review of Jennings (1994),,,,the-philosophical-review,107,1,87--88,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:logic;2:logical_connectives;3:disjunction
636,incollection,adams_ew:1998b,,,1998,,The Utility of Truth and Probability,The Utility of Truth and Probability,,,,,,,176--194,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:truth;2:pragmatist_theory_of_truth
637,article,adams_ew:2002,,,2002,,Truth Values and the Value of Truth,Truth Values and the Value of Truth,,,,pacific-philosophical-quarterly,83,3,207--222,,,,,,,,,,,,,,,,,,,,false,,adams_ew,,,1:truth;2:value_of_truth
638,article,adams_f-aizawa:1992,,,1992,,`X' Means X: Semantics Fodor-Style,‘X' Means X: Semantics Fodor-Style,,,,minds-and-machines,2,,175--183,,,,,,,,,,,,,,,,,,,,false,,adams_f;aizawa,,,1:representation;2:meaning;3:meaning_statements
639,article,adams_f-aizawa:1993,,,1993,,"Fodorian Semantics, Pathologies and `Block's Problem'","Fodorian Semantics, Pathologies and ‘Block's Problem'",,,,minds-and-machines,3,,97--104,,,,,,,,,,,,,,,,,,,,false,,adams_f;aizawa,,,1:representation;2:mental_representation;3:lot
640,article,adams_f-aizawa:1994,,,1994,,`X' Means X: Fodor/Warfield Semantics,‘X' Means X: Fodor/Warfield Semantics,,,,minds-and-machines,4,,215--231,,,,,,,,,,,,,,,,,,,,false,,adams_f;aizawa,,,1:representation;2:meaning;3:meaning_statements
641,article,adams_f-aizawa:1997,,,1997,,Fodor's Asymmetric Causal Dependency Theory and Proximal Projections,Fodor's Asymmetric Causal Dependency Theory and Proximal Projections,,,,the-southern-journal-of-philosophy,35,,433--437,,,,,,,,,,,,,,,,,,,,false,,adams_f;aizawa,,,1:language
642,article,adams_f-aizawa:1997a,,,1997,,Rock Beats Scissors: Historicalism Fights Back,Rock Beats Scissors: Historicalism Fights Back,,,,analysis,57,,273--281,,,,,,,,,,,,,,,,,,,,false,,adams_f;aizawa,,,1:language
643,article,adams_f-aizawa:2002,,,2002,,The Bounds of Cognition,The Bounds of Cognition,,,,philosophical-psychology,14,,43--64,,,,,,,,,,,,,,,,,,,,false,,adams_f;aizawa,,,1:language
644,incollection,adams_f-aizawa:2009,,,2009,,Embodied Cognition and the Extended Mind,Embodied Cognition and the Extended Mind,,,,,,,193--213,,,,,,,,,,,,,,,,,,,,false,,adams_f;aizawa,,,2:cognition;3:extended_mind
645,incollection,adams_f-beighley:2011,,,2011,,The Mark of the Mental,The Mark of the Mental,,,,,,,54--72,,,,,,,,,,,,,,,,,,,,false,,adams_f;beighley_s,,,2:intentionality
646,article,adams_f-clarke:2005,,,2005,,Resurrecting the Tracking Theories,Resurrecting the Tracking Theories,,,,australasian-journal-of-philosophy,83,2,207--221,,,,,,,,,,,,,,,,,10.1080/00048400500111030,,,false,,adams_f;clarke_mu,,,1:knowledge;2:sensitivity;3:tracking
647,article,adams_f-dietrich:2004,,,2004,,What's in a (n empty) name?,What's in a (n empty) name?,,,,pacific-philosophical-quarterly,85,2,125--148,,,,,,,,,,,,,,,,,,,,false,,adams_f;dietrich_la,,,1:reference;2:empty_names
648,article,adams_f-enc:1988,,,1988,,Not Quite By Accident,Not Quite By Accident,,,,dialogue-revue-canadienne-de-philosophie-canadian-philosophical-review,27,2,287--297,,,,,,,,,,,,,,,,,,,,false,,adams_f;enc_b,,,1:properties;2:functions
649,article,adams_f-etal:1990,,,1990,,Narrow content: Fodor's folly,Narrow content: Fodor's folly,,,,mind-and-language,5,,213--229,,,,,,,,,,,,,,,,,,,,false,,adams_f;drebushenko;fuller_g;stecker,,,1:representation;2:content;3:narrow_content
650,incollection,adams_f-etal:1992,,,1992,,Rules in Programming Languages and Networks,Rules in Programming Languages and Networks,,,,,,,,,,,,,,,,,,,,,,,,,,,false,,adams_f;fuller_g;aikawa_k,,,1:language
651,article,adams_f-etal:1993,,,1993,,Thoughts without Objects,Thoughts without Objects,,,,mind-and-language,8,1,90--104,,,,,,,,,,,,,,,,,,,,false,,adams_f;fuller_g;stecker,,,1:reference;2:empty_names
652,article,adams_f-etal:1997,,,1997,,The Semantics of Fictional Names,The Semantics of Fictional Names,,,,pacific-philosophical-quarterly,78,,128--148,,,,,,,,,,,,,,,,,,,,false,,adams_f;fuller_g;stecker,,,1:aesthetics;2:fiction
653,article,adams_f-etal:1999,,,1999,,"Object Dependent Thoughts, Perspectival Thoughts and Psychological Generalization","Object Dependent Thoughts, Perspectival Thoughts and Psychological Generalization",,,,dialectica,53,1,47--59,,,,,,,,,,,,,,,,,10.1111/j.1746-8361.1999.tb00062.x,,,false,,adams_f;fuller_g;stecker,,,1:reference
654,article,adams_f-etal:2012,,,2012,,Towards Closure on Closure,Towards Closure on Closure,,,,synthese,188,2,179--196,,,,,,,,,,,,,,,,,,,,false,,adams_f;barker_ja;figurelli_j,,,1:epistemology;2:epistemic_closure;3:kk_principle
655,article,adams_f-fuller:1992,,,1992,,"Names, Contents, and Causes","Names, Contents, and Causes",,,,mind-and-language,7,3,205--221,,,,,,,,,,,,,,,,,,,,false,,adams_f;fuller_g,,,1:reference
656,article,adams_f-fuller:2007,,,2007,,Empty Names and Pragmatic Implicatures,Empty Names and Pragmatic Implicatures,,,,canadian-journal-of-philosophy,37,3,449--462,,,,,,,,,,,,,,,,,,,,false,,adams_f;fuller_g,,,1:reference;2:names
657,article,adams_f-stecker:1994,,,1994,,Vacuous Singular Terms,Vacuous Singular Terms,,,,mind-and-language,9,,387--401,,,,,,,,,,,,,,,,,,,,false,,adams_f;stecker,,,1:reference;2:empty_names
658,article,adams_f:1979,,,1979,,"Properties, Functionalism, and the Identity Theory","Properties, Functionalism, and the Identity Theory",,,,eidos-the-canadian-graduate-journal-of-philosophy,1,,153--179,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,1:language
659,article,adams_f:1985,,,1985,,Comparison Shopping in the Philosophy of Mind,Comparison Shopping in the Philosophy of Mind,,,,critica-revista-hispanoamericana-de-filosofia,17,50,45--71,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,
660,article,adams_f:1986,,,1986,,Intention and Intentional Action: The Simple View,Intention and Intentional Action: The Simple View,,,,mind-and-language,1,4,281--301,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,1:action;2:intention
661,article,adams_f:1989,,,1989,,Tertiary Waywardness Tamed,Tertiary Waywardness Tamed,,,,critica-revista-hispanoamericana-de-filosofia,21,61,117--125,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,1:religion;2:problem_of_evil;3:double_effect
662,incollection,adams_f:1991,,,1991,,Causal Content,Causal Content,,,,,,,131--156,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,1:representation;2:content
663,article,adams_f:1993,,,1993,,Fodor's Modal Argument,Fodor's Modal Argument,,,,philosophical-psychology,6,,41--56,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,1:language
664,incollection,adams_f:1993a,,,1993,,A Cognitive Theory of Trying,A Cognitive Theory of Trying,,,,,,,1--4,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,1:action;2:attempts
665,incollection,adams_f:1997,,,1997,,Cognitive Trying,Cognitive Trying,,,,,,,287--314,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,2:metaphysics_of_mind;3:mental_acts
666,article,adams_f:2002,,,2002,,Review of \citet{shope:1999},Review of Shope (1999),,,,philosophy-and-phenomenological-research,65,2,484--488,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,1:representation;2:meaning
667,incollection,adams_f:2003,,,2003,,Thoughts and Their Contents: Naturalized Semantics,Thoughts and Their Contents: Naturalized Semantics,,,,,,,143--171,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,1:representation;2:objects_of_propositional_attitudes;3:propositions
668,incollection,adams_f:2004,,,2004,,Knowledge,Knowledge,,,,,,,228--236,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,1:knowledge
669,book,adams_f:2007,,,2007,,Bounds of Cognition,Bounds of Cognition,,,,,,,,,,Oxford,,,blackwell-publishers,,,,,,,,,,,10.1002/9781444391718,,,false,,adams_f,,,2:cognition;3:extended_mind
670,incollection,adams_f:2007a,,,2007,,Trying with the Hope,Trying with the Hope,,,,,,,143--162,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,1:epistemology
671,article,adams_f:2010,,,2010,,Information and Knowledge {\`a} la Floridi,Information and Knowledge à la Floridi,,,,metaphilosophy,41,3,331--344,,,,,,,,,Reprinted in \citet[84--96]{allo:2010},Reprinted in Allo (2010),,,,,,,,,,false,,adams_f,,,1:information
672,incollection,adams_f:2010a,,,2010,,Action Theory Meets Embodied Cognition,Action Theory Meets Embodied Cognition,,,,,,,229--252,,,,,,,,,,,,,,,,,,,,false,,adams_f,,,2:cognition;3:extended_mind
